file_name,caption_1,caption_2,caption_3,caption_4,caption_5
uniform_soundscape_drilling_children_playing_12.wav,Children can be heard playing in the background while drilling sounds are prominent in the foreground.,"In the foreground, drilling sounds are heard while children can be faintly heard playing in the background.","The sound of drilling takes center stage in the foreground, accompanied by the distant laughter of children playing in the background.","Amidst the background noise of children playing, drilling sounds dominate the foreground.",Drilling sounds fill the air in the foreground while the distant sounds of children playing can be heard in the background.
uniform_soundscape_drilling_gun_shot_1.wav,A gun shot can be heard in the background.,"In the foreground, drilling is taking place.",Drilling is happening in the foreground.,There is a gun shot in the background and drilling in the foreground.,"While drilling in the foreground, a gun shot can be heard in the background."
uniform_soundscape_drilling_gun_shot_4.wav,A gun shot can be heard in the background.,"In the foreground, drilling is taking place.",Drilling is happening while a gun shot is heard in the background.,A gun shot can be faintly heard in the background as drilling occurs in the foreground.,"In the foreground, drilling is taking place alongside a distant gun shot in the background."
uniform_soundscape_drilling_gun_shot_8.wav,A gun shot can be heard in the background.,"In the foreground, drilling is taking place.",Drilling is the main sound in the foreground.,There is a gun shot in the background and drilling in the foreground.,The background noise includes a gun shot while drilling is happening in the foreground.
uniform_soundscape_drilling_gun_shot_9.wav,A gun shot can be heard in the background.,"In the foreground, drilling is taking place.",Drilling is the main sound in the foreground.,There is a gun shot in the background and drilling in the foreground.,The background noise includes a gun shot while drilling is happening in the foreground.
uniform_soundscape_drilling_gun_shot_12.wav,There is a gun shot in the background and drilling sounds in the foreground.,"In the foreground, drilling sounds can be heard while there is a gun shot in the background.","The background is filled with the sound of a gun shot, while drilling sounds dominate the foreground.","Amidst the drilling sounds in the foreground, there is a gun shot in the background.","A gun shot can be heard in the background, accompanied by the sound of drilling in the foreground."
file_name,caption_1,caption_2,caption_3,caption_4,caption_5
uniform_soundscape_dog_bark_car_horn_1.wav,"In the background, a car horn can be heard while a dog barks in the foreground.",A dog barks in the foreground as a car horn sounds in the background.,The foreground is filled with the sound of a dog barking while a car horn can be heard faintly in the background.,A dog barks loudly in the foreground accompanied by the distant sound of a car horn in the background.,"In the foreground, a dog barks while a car horn can be faintly heard in the background."
file_name,caption_1,caption_2,caption_3,caption_4,caption_5
uniform_soundscape_dog_bark_car_horn_1.wav,"In the background, a car horn can be heard while a dog barks in the foreground.",A dog barks in the foreground as a car horn sounds in the background.,The foreground is filled with the sound of a dog barking while a car horn can be faintly heard in the background.,"Amidst the background noise of a car horn, a dog barks in the foreground.",A dog barks loudly in the foreground while a car horn can be faintly heard in the background.
